(247, 204, 247, 207),yellow
(247, 207, 247, 211),yellow
(247, 211, 246, 214),yellow
(246, 214, 246, 216),yellow
(246, 216, 246, 218),yellow
(246, 218, 246, 219),yellow
(246, 219, 246, 216),yellow
(246, 216, 247, 213),yellow
(247, 213, 248, 209),yellow
(248, 209, 251, 202),yellow
(251, 202, 253, 196),yellow
(253, 196, 257, 186),yellow
(257, 186, 261, 178),yellow
(261, 178, 264, 171),yellow
(269, 161, 269, 165),yellow
(269, 165, 269, 166),yellow
(269, 166, 268, 174),yellow
(268, 174, 266, 181),yellow
(266, 181, 264, 186),yellow
(264, 186, 260, 195),yellow
(260, 195, 259, 201),yellow
(259, 201, 254, 210),yellow
(254, 210, 252, 217),yellow
(252, 217, 251, 220),yellow
(251, 220, 249, 224),yellow
(249, 224, 248, 227),yellow
(248, 227, 248, 228),yellow
(248, 228, 247, 229),yellow
(247, 229, 247, 225),yellow
(247, 225, 247, 223),yellow
(247, 223, 250, 219),yellow
(293, 177, 293, 179),yellow
(293, 179, 292, 183),yellow
(292, 183, 290, 185),yellow
(290, 185, 289, 189),yellow
(289, 189, 286, 195),yellow
(286, 195, 282, 201),yellow
(282, 201, 280, 209),yellow
(280, 209, 277, 213),yellow
(277, 213, 275, 218),yellow
(275, 218, 273, 224),yellow
(273, 224, 270, 230),yellow
(270, 230, 269, 233),yellow
(269, 233, 267, 236),yellow
(267, 236, 266, 237),yellow
(266, 237, 266, 238),yellow
(266, 238, 266, 239),yellow
(266, 239, 266, 237),yellow
(266, 237, 266, 233),yellow
(266, 233, 267, 229),yellow
(267, 229, 267, 223),yellow
(267, 223, 268, 215),yellow
(268, 215, 269, 208),yellow
(269, 208, 272, 197),yellow
(272, 197, 272, 192),yellow
(272, 192, 274, 181),yellow
(274, 181, 275, 170),yellow
(275, 170, 276, 165),yellow
(276, 165, 277, 162),yellow
(277, 162, 277, 159),yellow
(277, 159, 277, 158),yellow
(277, 158, 277, 159),yellow
(277, 159, 278, 164),yellow
(278, 164, 278, 166),yellow
(278, 166, 278, 171),yellow
(278, 171, 278, 175),yellow
(278, 175, 278, 181),yellow
(278, 181, 278, 189),yellow
(278, 189, 277, 197),yellow
(277, 197, 277, 202),yellow
(277, 202, 276, 210),yellow
(276, 210, 276, 216),yellow
(276, 216, 276, 220),yellow
(276, 220, 275, 231),yellow
(275, 231, 275, 235),yellow
(275, 235, 275, 241),yellow
(275, 241, 275, 247),yellow
(275, 247, 275, 251),yellow
(275, 251, 275, 253),yellow
(275, 253, 275, 254),yellow
(275, 254, 275, 253),yellow
(275, 253, 276, 247),yellow
(276, 247, 277, 243),yellow
(277, 243, 280, 236),yellow
(280, 236, 282, 231),yellow
(282, 231, 286, 218),yellow
(286, 218, 290, 210),yellow
(290, 210, 292, 203),yellow
(292, 203, 297, 194),yellow
(297, 194, 300, 185),yellow
(300, 185, 302, 181),yellow
(302, 181, 303, 179),yellow
(303, 179, 304, 178),yellow
(304, 178, 304, 177),yellow
(304, 177, 304, 178),yellow
(304, 178, 303, 184),yellow
(303, 184, 302, 187),yellow
(302, 187, 299, 193),yellow
(299, 193, 298, 196),yellow
(298, 196, 295, 203),yellow
(295, 203, 293, 210),yellow
(293, 210, 292, 213),yellow
(292, 213, 290, 218),yellow
(290, 218, 289, 220),yellow
(289, 220, 289, 222),yellow
(289, 222, 288, 224),yellow
(288, 224, 288, 223),yellow
(288, 223, 288, 222),yellow
(323, 199, 323, 200),yellow
(323, 200, 323, 202),yellow
(323, 202, 323, 205),yellow
(323, 205, 322, 209),yellow
(322, 209, 320, 214),yellow
(320, 214, 317, 223),yellow
(317, 223, 313, 229),yellow
(313, 229, 311, 235),yellow
(311, 235, 308, 242),yellow
(308, 242, 305, 248),yellow
(305, 248, 302, 255),yellow
(302, 255, 300, 259),yellow
(300, 259, 299, 261),yellow
(299, 261, 299, 262),yellow
(299, 262, 299, 263),yellow
(299, 263, 299, 262),yellow
(299, 262, 299, 258),yellow
(299, 258, 300, 257),yellow
(300, 257, 303, 250),yellow
(303, 250, 306, 242),yellow
(306, 242, 309, 233),yellow
(309, 233, 311, 226),yellow
(311, 226, 314, 219),yellow
(314, 219, 316, 214),yellow
(316, 214, 319, 208),yellow
(319, 208, 320, 205),yellow
(320, 205, 320, 203),yellow
(320, 203, 321, 201),yellow
(321, 201, 322, 201),yellow
(322, 201, 322, 206),yellow
(322, 206, 321, 209),yellow
(321, 209, 320, 213),yellow
(320, 213, 320, 216),yellow
(320, 216, 319, 220),yellow
(319, 220, 319, 223),yellow
(319, 223, 319, 226),yellow
(319, 226, 319, 228),yellow
(319, 228, 319, 231),yellow
(319, 231, 319, 233),yellow
(319, 233, 319, 234),yellow
(319, 234, 318, 234),yellow
(318, 234, 319, 230),yellow
(319, 230, 320, 227),yellow
(320, 227, 322, 224),yellow
(322, 224, 323, 222),yellow
(323, 222, 324, 220),yellow
(324, 220, 325, 218),yellow
(325, 218, 325, 217),yellow
(325, 217, 326, 217),yellow
(326, 217, 326, 218),yellow
(326, 218, 325, 219),yellow
(325, 219, 324, 221),yellow
(324, 221, 322, 222),yellow
(322, 222, 318, 224),yellow
(261, 131, 261, 129),#88b1b9
(261, 129, 261, 127),#88b1b9
(261, 127, 261, 126),#88b1b9
(261, 126, 261, 125),#88b1b9
(261, 125, 261, 124),#88b1b9
(261, 124, 261, 123),#88b1b9
(261, 123, 261, 121),#88b1b9
(261, 121, 262, 119),#88b1b9
(262, 119, 262, 117),#88b1b9
(262, 117, 263, 114),#88b1b9
(263, 114, 265, 110),#88b1b9
(265, 110, 267, 107),#88b1b9
(267, 107, 267, 105),#88b1b9
(267, 105, 268, 103),#88b1b9
(268, 103, 269, 101),#88b1b9
(269, 101, 269, 99),#88b1b9
(269, 99, 270, 99),#88b1b9
(270, 99, 271, 98),#88b1b9
(271, 98, 271, 97),#88b1b9
(271, 97, 271, 98),#88b1b9
(271, 98, 271, 100),#88b1b9
(271, 100, 271, 103),#88b1b9
(271, 103, 270, 105),#88b1b9
(270, 105, 269, 107),#88b1b9
(269, 107, 268, 108),#88b1b9
(268, 108, 267, 110),#88b1b9
(267, 110, 266, 111),#88b1b9
(266, 111, 266, 112),#88b1b9
(266, 112, 265, 114),#88b1b9
(265, 114, 264, 114),#88b1b9
(264, 114, 263, 115),#88b1b9
(263, 115, 262, 115),#88b1b9
(262, 115, 262, 116),#88b1b9
(262, 116, 261, 116),#88b1b9
(261, 116, 260, 116),#88b1b9
(260, 116, 259, 114),#88b1b9
(259, 114, 258, 111),#88b1b9
(258, 111, 258, 109),#88b1b9
(258, 109, 258, 105),#88b1b9
(258, 105, 258, 101),#88b1b9
(258, 101, 258, 98),#88b1b9
(258, 98, 258, 92),#88b1b9
(258, 92, 259, 88),#88b1b9
(259, 88, 261, 83),#88b1b9
(261, 83, 262, 82),#88b1b9
(262, 82, 263, 76),#88b1b9
(263, 76, 264, 75),#88b1b9
(264, 75, 265, 74),#88b1b9
(265, 74, 265, 73),#88b1b9
(265, 73, 266, 73),#88b1b9
(266, 73, 267, 73),#88b1b9
(267, 73, 268, 73),#88b1b9
(268, 73, 268, 74),#88b1b9
(268, 74, 268, 76),#88b1b9
(268, 76, 268, 79),#88b1b9
(268, 79, 268, 82),#88b1b9
(268, 82, 268, 85),#88b1b9
(268, 85, 268, 88),#88b1b9
(268, 88, 268, 92),#88b1b9
(268, 92, 268, 96),#88b1b9
(268, 96, 266, 100),#88b1b9
(266, 100, 265, 103),#88b1b9
(265, 103, 263, 107),#88b1b9
(263, 107, 263, 110),#88b1b9
(263, 110, 262, 112),#88b1b9
(262, 112, 260, 114),#88b1b9
(260, 114, 260, 116),#88b1b9
(260, 116, 259, 117),#88b1b9
(259, 117, 258, 117),#88b1b9
(258, 117, 257, 117),#88b1b9
(257, 117, 256, 117),#88b1b9
(256, 117, 255, 117),#88b1b9
(255, 117, 254, 116),#88b1b9
(254, 116, 254, 114),#88b1b9
(254, 114, 254, 111),#88b1b9
(254, 111, 254, 109),#88b1b9
(254, 109, 254, 104),#88b1b9
(254, 104, 254, 100),#88b1b9
(254, 100, 256, 95),#88b1b9
(256, 95, 257, 92),#88b1b9
(257, 92, 260, 87),#88b1b9
(260, 87, 262, 86),#88b1b9
(262, 86, 264, 83),#88b1b9
(264, 83, 266, 80),#88b1b9
(266, 80, 268, 79),#88b1b9
(268, 79, 270, 79),#88b1b9
(270, 79, 271, 79),#88b1b9
(271, 79, 272, 80),#88b1b9
(272, 80, 272, 82),#88b1b9
(272, 82, 272, 84),#88b1b9
(272, 84, 272, 87),#88b1b9
(272, 87, 272, 91),#88b1b9
(272, 91, 272, 93),#88b1b9
(272, 93, 272, 98),#88b1b9
(272, 98, 272, 99),#88b1b9
(272, 99, 272, 103),#88b1b9
(272, 103, 271, 106),#88b1b9
(271, 106, 269, 109),#88b1b9
(269, 109, 268, 110),#88b1b9
(268, 110, 267, 112),#88b1b9
(267, 112, 266, 113),#88b1b9
(266, 113, 265, 114),#88b1b9
(265, 114, 264, 115),#88b1b9
(264, 115, 263, 116),#88b1b9
(263, 116, 262, 116),#88b1b9
(262, 116, 261, 116),#88b1b9
(261, 116, 260, 116),#88b1b9
(260, 116, 259, 116),#88b1b9
(259, 116, 258, 116),#88b1b9
(258, 116, 257, 116),#88b1b9
(257, 116, 256, 116),#88b1b9
(256, 116, 254, 115),#88b1b9
(254, 115, 254, 114),#88b1b9
(254, 114, 253, 111),#88b1b9
(253, 111, 253, 108),#88b1b9
(253, 108, 253, 106),#88b1b9
(253, 106, 253, 103),#88b1b9
(253, 103, 253, 102),#88b1b9
(253, 102, 253, 101),#88b1b9
(253, 101, 254, 100),#88b1b9
(254, 100, 255, 100),#88b1b9
(255, 100, 256, 100),#88b1b9
(315, 126, 314, 126),#88b1b9
(314, 126, 313, 126),#88b1b9
(313, 126, 312, 126),#88b1b9
(312, 126, 311, 125),#88b1b9
(311, 125, 310, 125),#88b1b9
(310, 125, 309, 123),#88b1b9
(309, 123, 309, 122),#88b1b9
(309, 122, 309, 120),#88b1b9
(309, 120, 309, 119),#88b1b9
(309, 119, 310, 118),#88b1b9
(310, 118, 314, 113),#88b1b9
(314, 113, 318, 110),#88b1b9
(318, 110, 322, 108),#88b1b9
(322, 108, 326, 105),#88b1b9
(326, 105, 330, 102),#88b1b9
(330, 102, 334, 101),#88b1b9
(334, 101, 337, 98),#88b1b9
(337, 98, 340, 97),#88b1b9
(340, 97, 341, 97),#88b1b9
(341, 97, 342, 97),#88b1b9
(342, 97, 343, 97),#88b1b9
(343, 97, 343, 99),#88b1b9
(343, 99, 343, 102),#88b1b9
(343, 102, 342, 104),#88b1b9
(342, 104, 339, 107),#88b1b9
(339, 107, 335, 112),#88b1b9
(335, 112, 333, 113),#88b1b9
(333, 113, 327, 118),#88b1b9
(327, 118, 318, 123),#88b1b9
(318, 123, 315, 125),#88b1b9
(315, 125, 304, 129),#88b1b9
(304, 129, 295, 133),#88b1b9
(295, 133, 289, 136),#88b1b9
(289, 136, 284, 136),#88b1b9
(284, 136, 281, 136),#88b1b9
(281, 136, 280, 136),#88b1b9
(280, 136, 279, 136),#88b1b9
(279, 136, 278, 136),#88b1b9
(278, 136, 277, 136),#88b1b9
(277, 136, 276, 136),#88b1b9
(276, 136, 275, 133),#88b1b9
(275, 133, 275, 132),#88b1b9
(275, 132, 274, 131),#88b1b9
(274, 131, 274, 129),#88b1b9
(274, 129, 274, 127),#88b1b9
(274, 127, 275, 127),#88b1b9
(275, 127, 277, 124),#88b1b9
(277, 124, 281, 120),#88b1b9
(281, 120, 283, 119),#88b1b9
(283, 119, 290, 113),#88b1b9
(290, 113, 293, 112),#88b1b9
(293, 112, 298, 108),#88b1b9
(298, 108, 304, 105),#88b1b9
(304, 105, 308, 103),#88b1b9
(308, 103, 312, 101),#88b1b9
(312, 101, 316, 99),#88b1b9
(316, 99, 319, 99),#88b1b9
(319, 99, 321, 99),#88b1b9
(321, 99, 323, 99),#88b1b9
(323, 99, 324, 99),#88b1b9
(324, 99, 324, 101),#88b1b9
(324, 101, 324, 102),#88b1b9
(324, 102, 324, 104),#88b1b9
(324, 104, 324, 106),#88b1b9
(324, 106, 322, 110),#88b1b9
(322, 110, 318, 113),#88b1b9
(318, 113, 313, 118),#88b1b9
(313, 118, 308, 123),#88b1b9
(308, 123, 302, 128),#88b1b9
(302, 128, 294, 136),#88b1b9
(294, 136, 290, 140),#88b1b9
(290, 140, 283, 146),#88b1b9
(283, 146, 280, 148),#88b1b9
(280, 148, 276, 151),#88b1b9
(276, 151, 274, 153),#88b1b9
(274, 153, 274, 154),#88b1b9
(274, 154, 274, 152),#88b1b9
(274, 152, 278, 147),#88b1b9
(278, 147, 281, 142),#88b1b9
(281, 142, 285, 137),#88b1b9
(285, 137, 291, 132),#88b1b9
(291, 132, 296, 127),#88b1b9
(296, 127, 302, 122),#88b1b9
(302, 122, 310, 116),#88b1b9
(310, 116, 313, 113),#88b1b9
(313, 113, 318, 110),#88b1b9
(318, 110, 323, 107),#88b1b9
(323, 107, 326, 105),#88b1b9
(326, 105, 328, 103),#88b1b9
(328, 103, 329, 103),#88b1b9
(329, 103, 329, 104),#88b1b9
(329, 104, 329, 106),#88b1b9
(329, 106, 329, 109),#88b1b9
(329, 109, 327, 111),#88b1b9
(327, 111, 325, 114),#88b1b9
(325, 114, 322, 118),#88b1b9
(322, 118, 321, 120),#88b1b9
(321, 120, 316, 124),#88b1b9
(316, 124, 315, 126),#88b1b9
(315, 126, 312, 129),#88b1b9
(312, 129, 309, 131),#88b1b9
(309, 131, 307, 134),#88b1b9
(307, 134, 306, 134),#88b1b9
(306, 134, 305, 135),#88b1b9
(305, 135, 307, 130),#88b1b9
(307, 130, 310, 125),#88b1b9
(310, 125, 313, 120),#88b1b9
(313, 120, 317, 115),#88b1b9
(317, 115, 320, 111),#88b1b9
(320, 111, 327, 104),#88b1b9
(327, 104, 332, 99),#88b1b9
(332, 99, 337, 95),#88b1b9
(337, 95, 341, 92),#88b1b9
(341, 92, 344, 91),#88b1b9
(344, 91, 348, 89),#88b1b9
(348, 89, 349, 88),#88b1b9
(349, 88, 350, 88),#88b1b9
(350, 88, 351, 88),#88b1b9
(351, 88, 352, 88),#88b1b9
(352, 88, 352, 90),#88b1b9
(352, 90, 352, 93),#88b1b9
(352, 93, 352, 95),#88b1b9
(352, 95, 352, 98),#88b1b9
(352, 98, 352, 101),#88b1b9
(352, 101, 352, 104),#88b1b9
(352, 104, 351, 108),#88b1b9
(351, 108, 349, 112),#88b1b9
(349, 112, 346, 116),#88b1b9
(346, 116, 345, 120),#88b1b9
(345, 120, 343, 122),#88b1b9
(343, 122, 340, 125),#88b1b9
(340, 125, 338, 127),#88b1b9
(338, 127, 337, 128),#88b1b9
(337, 128, 335, 130),#88b1b9
(335, 130, 334, 130),#88b1b9
(334, 130, 333, 130),#88b1b9
(333, 130, 333, 129),#88b1b9
(333, 129, 333, 128),#88b1b9
(333, 128, 333, 124),#88b1b9
(333, 124, 333, 123),#88b1b9
(333, 123, 333, 121),#88b1b9
(333, 121, 333, 119),#88b1b9
